Date,value
29/12/1947,178.58
30/12/1947,180.56
31/12/1947,181.16
02/01/1948,181.04
05/01/1948,179.53
06/01/1948,179.12
07/01/1948,179.83
08/01/1948,180.6
09/01/1948,180.09
12/01/1948,179.33
13/01/1948,177.49
14/01/1948,177.37
15/01/1948,177.03
16/01/1948,177.15
19/01/1948,175.95
20/01/1948,175.27
21/01/1948,173.53
22/01/1948,172.15
23/01/1948,171.97
26/01/1948,171.18
27/01/1948,171.42
28/01/1948,172.97
29/01/1948,174.47
30/01/1948,174.76
02/02/1948,174.92
03/02/1948,173.95
04/02/1948,170.95
05/02/1948,169.18
06/02/1948,168.81
09/02/1948,169.82
10/02/1948,165.65
11/02/1948,165.69
13/02/1948,166.33
16/02/1948,168.3
17/02/1948,167.89
18/02/1948,168.04
19/02/1948,167.86
20/02/1948,167.44
24/02/1948,167.8
25/02/1948,168.39
26/02/1948,167.56
27/02/1948,166.8
01/03/1948,168.14
02/03/1948,168.75
03/03/1948,168.61
04/03/1948,168.13
05/03/1948,168.35
08/03/1948,167.71
09/03/1948,166.76
10/03/1948,167.48
11/03/1948,167.21
12/03/1948,166.99
15/03/1948,167.62
16/03/1948,165.39
17/03/1948,166.24
18/03/1948,166.92
19/03/1948,169.67
22/03/1948,173.66
23/03/1948,173.5
24/03/1948,173.62
25/03/1948,174.05
29/03/1948,173.65
30/03/1948,175.23
31/03/1948,177.2
01/04/1948,177.61
02/04/1948,177.32
05/04/1948,177.92
06/04/1948,178.77
07/04/1948,178.33
08/04/1948,178.8
09/04/1948,179.16
12/04/1948,179.05
13/04/1948,179.45
14/04/1948,179.13
15/04/1948,180.27
16/04/1948,180.63
19/04/1948,181.05
20/04/1948,180.72
21/04/1948,181.37
22/04/1948,182.98
23/04/1948,183.78
26/04/1948,181.32
27/04/1948,180.97
28/04/1948,181.01
29/04/1948,180.65
30/04/1948,180.51
03/05/1948,181.09
04/05/1948,181.44
05/05/1948,180.94
06/05/1948,181.65
07/05/1948,182.29
10/05/1948,182.94
11/05/1948,183.75
12/05/1948,183.95
13/05/1948,184.82
14/05/1948,188.6
17/05/1948,190.44
18/05/1948,188.56
19/05/1948,188.28
20/05/1948,189.26
21/05/1948,189.78
24/05/1948,189.82
25/05/1948,189.71
26/05/1948,191.06
27/05/1948,190.97
28/05/1948,190.74
01/06/1948,191.18
02/06/1948,191.32
03/06/1948,191.05
04/06/1948,190.18
07/06/1948,190.13
08/06/1948,192.16
09/06/1948,192.56
10/06/1948,192.5
11/06/1948,192.96
14/06/1948,192.86
15/06/1948,193.16
16/06/1948,192.34
17/06/1948,192.15
18/06/1948,191.65
21/06/1948,189.71
22/06/1948,189.66
23/06/1948,190.73
24/06/1948,190.87
25/06/1948,190
28/06/1948,187.9
29/06/1948,188.49
30/06/1948,189.46
01/07/1948,189.03
02/07/1948,190.06
06/07/1948,190.55
07/07/1948,190.06
08/07/1948,190.58
09/07/1948,191.62
12/07/1948,191.47
13/07/1948,190.36
14/07/1948,190.66
15/07/1948,187.7
16/07/1948,185.9
19/07/1948,181.2
20/07/1948,183.57
21/07/1948,184.44
22/07/1948,185.29
23/07/1948,185.31
26/07/1948,184.17
27/07/1948,186.09
28/07/1948,185.15
29/07/1948,183.57
30/07/1948,181.33
02/08/1948,181.13
03/08/1948,180.98
04/08/1948,183.06
05/08/1948,182.92
06/08/1948,183.01
09/08/1948,182.26
10/08/1948,180.02
11/08/1948,179.27
12/08/1948,179.63
13/08/1948,179.63
16/08/1948,180.3
17/08/1948,182.15
18/08/1948,182.12
19/08/1948,182.57
20/08/1948,183.6
23/08/1948,181.75
24/08/1948,182.58
25/08/1948,182.41
26/08/1948,182.52
27/08/1948,183.21
30/08/1948,182.09
31/08/1948,181.71
01/09/1948,183.6
02/09/1948,184.39
03/09/1948,184.35
07/09/1948,185.36
08/09/1948,182.9
09/09/1948,180.33
10/09/1948,180.61
13/09/1948,179.38
14/09/1948,180.63
15/09/1948,180.62
16/09/1948,180.69
17/09/1948,180.06
20/09/1948,177.37
21/09/1948,178.61
22/09/1948,179.16
23/09/1948,178.77
24/09/1948,179.28
27/09/1948,175.99
28/09/1948,177.54
29/09/1948,179.04
30/09/1948,178.3
01/10/1948,179.87
04/10/1948,181.7
05/10/1948,181.23
06/10/1948,181.72
07/10/1948,182.52
08/10/1948,182.02
11/10/1948,182.41
13/10/1948,183.84
14/10/1948,184.52
15/10/1948,184.62
18/10/1948,185.33
19/10/1948,186.18
20/10/1948,186.51
21/10/1948,186.44
22/10/1948,189.76
25/10/1948,189.52
26/10/1948,189.76
27/10/1948,189.28
28/10/1948,187.73
29/10/1948,188.28
01/11/1948,189.76
03/11/1948,182.46
04/11/1948,184.54
05/11/1948,178.38
08/11/1948,178.19
09/11/1948,173.94
10/11/1948,173.48
12/11/1948,173.93
15/11/1948,176.01
16/11/1948,176.2
17/11/1948,176.07
18/11/1948,176.07
19/11/1948,176.98
22/11/1948,176.33
23/11/1948,176.17
24/11/1948,173.4
26/11/1948,173.16
29/11/1948,171.99
30/11/1948,171.2
01/12/1948,173.22
02/12/1948,173.61
03/12/1948,175
06/12/1948,176.26
07/12/1948,176.67
08/12/1948,176.29
09/12/1948,175.75
10/12/1948,176.41
13/12/1948,177.34
14/12/1948,176.59
15/12/1948,176.2
16/12/1948,175.83
17/12/1948,175.92
20/12/1948,176.84
21/12/1948,176.35
22/12/1948,176.39
23/12/1948,176.49
24/12/1948,177.42
27/12/1948,177.4
28/12/1948,175.98
29/12/1948,177.58
30/12/1948,177.92
31/12/1948,177.3
03/01/1949,175.03
04/01/1949,175.49
05/01/1949,177.08
06/01/1949,180.22
07/01/1949,181.31
10/01/1949,180.57
11/01/1949,180.76
12/01/1949,180.69
13/01/1949,180.17
14/01/1949,178.8
17/01/1949,180.14
18/01/1949,180.55
19/01/1949,181.12
20/01/1949,181.43
21/01/1949,181
24/01/1949,180.83
25/01/1949,179.65
26/01/1949,179.88
27/01/1949,179.52
28/01/1949,178.82
31/01/1949,179.12
01/02/1949,180.39
02/02/1949,180.27
03/02/1949,180.09
04/02/1949,177.92
07/02/1949,174.43
08/02/1949,173.71
09/02/1949,174.61
10/02/1949,172.41
11/02/1949,171.93
14/02/1949,172.16
15/02/1949,172.48
16/02/1949,173.28
17/02/1949,174.82
18/02/1949,174.71
21/02/1949,174.19
23/02/1949,173.23
24/02/1949,171.48
25/02/1949,171.1
28/02/1949,173.06
01/03/1949,174.18
02/03/1949,173.82
03/03/1949,173.76
04/03/1949,173.66
07/03/1949,175.55
08/03/1949,176.09
09/03/1949,175.76
10/03/1949,175.64
11/03/1949,176.52
14/03/1949,176.98
15/03/1949,176.02
16/03/1949,175.53
17/03/1949,176.33
18/03/1949,176.29
21/03/1949,175.61
22/03/1949,174.83
23/03/1949,176.2
24/03/1949,176.41
25/03/1949,175.83
28/03/1949,175.99
29/03/1949,178.39
30/03/1949,178.45
31/03/1949,177.1
01/04/1949,176.28
04/04/1949,176.59
05/04/1949,177.04
06/04/1949,176.71
07/04/1949,176.04
08/04/1949,176.44
11/04/1949,176.54
12/04/1949,176.99
13/04/1949,176.81
14/04/1949,176.62
18/04/1949,177.16
19/04/1949,176.73
20/04/1949,175.69
21/04/1949,173.24
22/04/1949,173.42
25/04/1949,173.64
26/04/1949,174.21
27/04/1949,174.56
28/04/1949,173.89
29/04/1949,174.06
02/05/1949,174.53
03/05/1949,175
04/05/1949,176.63
05/05/1949,176.33
06/05/1949,175.5
09/05/1949,175.17
10/05/1949,174.37
11/05/1949,174.4
12/05/1949,174.7
13/05/1949,174.82
16/05/1949,175.76
17/05/1949,175.32
18/05/1949,174.92
19/05/1949,174.14
20/05/1949,173.49
23/05/1949,172.32
24/05/1949,171.49
25/05/1949,171.84
26/05/1949,171.95
27/05/1949,171.53
31/05/1949,168.36
01/06/1949,167.98
02/06/1949,168.15
03/06/1949,167.24
06/06/1949,165.15
07/06/1949,165.29
08/06/1949,165.76
09/06/1949,165.73
10/06/1949,164.61
13/06/1949,161.6
14/06/1949,161.86
15/06/1949,164.58
16/06/1949,163.94
17/06/1949,163.78
20/06/1949,165.49
21/06/1949,165.71
22/06/1949,165.64
23/06/1949,166.77
24/06/1949,166.99
27/06/1949,166.79
28/06/1949,165.75
29/06/1949,166.76
30/06/1949,167.42
01/07/1949,168.08
05/07/1949,169.02
06/07/1949,170.68
07/07/1949,171.01
08/07/1949,170.92
11/07/1949,170.81
12/07/1949,171.78
13/07/1949,173.24
14/07/1949,173.59
15/07/1949,173.48
18/07/1949,174.04
19/07/1949,175.31
20/07/1949,175.6
21/07/1949,174.59
22/07/1949,174.53
25/07/1949,175.12
26/07/1949,176.37
27/07/1949,176.46
28/07/1949,176.26
29/07/1949,175.92
01/08/1949,176.84
02/08/1949,177.56
03/08/1949,177.19
04/08/1949,177.06
05/08/1949,179.07
08/08/1949,180.54
09/08/1949,179.52
10/08/1949,180.6
11/08/1949,180.02
12/08/1949,179.29
15/08/1949,178.97
16/08/1949,180
17/08/1949,181.59
18/08/1949,182.02
19/08/1949,181.16
22/08/1949,180.53
23/08/1949,178.51
24/08/1949,178.78
25/08/1949,179.01
26/08/1949,179.24
29/08/1949,177.75
30/08/1949,178.69
31/08/1949,178.66
01/09/1949,179.52
02/09/1949,179.38
06/09/1949,179.2
07/09/1949,180.21
08/09/1949,180.53
09/09/1949,180.24
12/09/1949,181.15
13/09/1949,183.29
14/09/1949,183.14
15/09/1949,182.16
16/09/1949,182.32
19/09/1949,181.42
20/09/1949,178.04
21/09/1949,180.02
22/09/1949,180.83
23/09/1949,181.3
26/09/1949,180.86
27/09/1949,179.63
28/09/1949,181.31
29/09/1949,182.43
30/09/1949,182.51
03/10/1949,182.67
04/10/1949,184.13
05/10/1949,184.8
06/10/1949,185.37
07/10/1949,185.27
10/10/1949,185.15
11/10/1949,186.74
13/10/1949,186.78
14/10/1949,186.43
17/10/1949,184.72
18/10/1949,186.12
19/10/1949,187.04
20/10/1949,186.64
21/10/1949,186.2
24/10/1949,186.54
25/10/1949,187.7
26/10/1949,189.08
27/10/1949,190.36
28/10/1949,190.16
31/10/1949,189.54
01/11/1949,191.23
02/11/1949,192.96
03/11/1949,192.19
04/11/1949,191.29
07/11/1949,190.89
09/11/1949,190.6
10/11/1949,190.42
14/11/1949,187.27
15/11/1949,187.98
16/11/1949,189.37
17/11/1949,191.34
18/11/1949,193.41
21/11/1949,192.35
22/11/1949,193.23
23/11/1949,193.52
25/11/1949,192.78
28/11/1949,192.24
29/11/1949,191.62
30/11/1949,191.55
01/12/1949,192.71
02/12/1949,193.63
05/12/1949,194.74
06/12/1949,194.64
07/12/1949,194.21
08/12/1949,194.45
09/12/1949,194.35
12/12/1949,196.17
13/12/1949,196.81
14/12/1949,197.51
15/12/1949,198.05
16/12/1949,197.88
19/12/1949,198.17
20/12/1949,197.22
21/12/1949,196.45
22/12/1949,198.52
23/12/1949,198.88
27/12/1949,198.28
28/12/1949,199.59
29/12/1949,199.39
30/12/1949,200.52
03/01/1950,198.89
04/01/1950,200.2
05/01/1950,200.57
06/01/1950,200.96
09/01/1950,201.98
10/01/1950,201.17
11/01/1950,201.61
12/01/1950,197.93
13/01/1950,196.81
16/01/1950,197.17
17/01/1950,198.78
18/01/1950,199.5
19/01/1950,199.8
20/01/1950,200.13
23/01/1950,200.42
24/01/1950,199.62
25/01/1950,198.39
26/01/1950,198.53
27/01/1950,199.08
30/01/1950,201.39
31/01/1950,201.79
01/02/1950,201.89
02/02/1950,204.11
03/02/1950,204.53
06/02/1950,204.59
07/02/1950,203.53
08/02/1950,202.71
09/02/1950,203.8
10/02/1950,203.49
14/02/1950,202.02
15/02/1950,201.93
16/02/1950,201.69
17/02/1950,203.17
20/02/1950,203.47
21/02/1950,203.35
23/02/1950,203.32
24/02/1950,204.15
27/02/1950,204.33
28/02/1950,203.44
01/03/1950,203.62
02/03/1950,203.54
03/03/1950,204.48
06/03/1950,204.88
07/03/1950,203.69
08/03/1950,203.71
09/03/1950,202.33
10/03/1950,202.44
13/03/1950,203.09
14/03/1950,204.7
15/03/1950,207.46
16/03/1950,207.89
17/03/1950,207.57
20/03/1950,207.78
21/03/1950,208.27
22/03/1950,209.31
23/03/1950,209.62
24/03/1950,209.78
27/03/1950,209.1
28/03/1950,209.5
29/03/1950,208.4
30/03/1950,206.43
31/03/1950,206.05
03/04/1950,208.44
04/04/1950,209.05
05/04/1950,210.34
06/04/1950,212.1
10/04/1950,212.29
11/04/1950,211.47
12/04/1950,213.94
13/04/1950,214.13
14/04/1950,215.31
17/04/1950,214.41
18/04/1950,215.05
19/04/1950,215.21
20/04/1950,213.72
21/04/1950,214.14
24/04/1950,212.58
25/04/1950,212.55
26/04/1950,211.72
27/04/1950,212.44
28/04/1950,213.56
01/05/1950,215.81
02/05/1950,214.87
03/05/1950,216.26
04/05/1950,214.87
05/05/1950,215.72
08/05/1950,216.71
09/05/1950,217.4
10/05/1950,218.64
11/05/1950,218.72
12/05/1950,217.61
15/05/1950,218.04
16/05/1950,219.7
17/05/1950,220.6
18/05/1950,220.63
19/05/1950,222.11
22/05/1950,221.55
23/05/1950,222.47
24/05/1950,222.57
25/05/1950,222.44
26/05/1950,221.93
29/05/1950,222.47
31/05/1950,223.42
01/06/1950,223.23
02/06/1950,223.71
05/06/1950,221.76
06/06/1950,223.46
07/06/1950,223.68
08/06/1950,225.52
09/06/1950,226.86
12/06/1950,228.38
13/06/1950,226.44
14/06/1950,223.32
15/06/1950,222.46
16/06/1950,222.71
19/06/1950,222.09
20/06/1950,220.72
21/06/1950,222.53
22/06/1950,224.51
23/06/1950,224.35
26/06/1950,213.91
27/06/1950,212.22
28/06/1950,214.68
29/06/1950,206.72
30/06/1950,209.11
03/07/1950,208.35
05/07/1950,210.03
06/07/1950,210.85
07/07/1950,208.59
10/07/1950,208.09
11/07/1950,204.6
12/07/1950,199.09
13/07/1950,197.46
14/07/1950,199.83
17/07/1950,197.63
18/07/1950,201.88
19/07/1950,205.13
20/07/1950,207.73
21/07/1950,207.65
24/07/1950,206.95
25/07/1950,203.83
26/07/1950,204.39
27/07/1950,206.37
28/07/1950,208.21
31/07/1950,209.4
01/08/1950,211.87
02/08/1950,211.26
03/08/1950,211.26
04/08/1950,212.66
07/08/1950,215.82
08/08/1950,215.44
09/08/1950,216.97
10/08/1950,216.64
11/08/1950,215.03
14/08/1950,215.31
15/08/1950,215.31
16/08/1950,215.78
17/08/1950,217.76
18/08/1950,219.23
21/08/1950,220.21
22/08/1950,219.79
23/08/1950,221.51
24/08/1950,221.13
25/08/1950,218.1
28/08/1950,218.55
29/08/1950,218.29
30/08/1950,217.05
31/08/1950,216.87
01/09/1950,218.42
05/09/1950,220.02
06/09/1950,218.2
07/09/1950,218.33
08/09/1950,220.03
11/09/1950,218.1
12/09/1950,220.81
13/09/1950,223.42
14/09/1950,224.48
15/09/1950,225.85
18/09/1950,226.78
19/09/1950,225.78
20/09/1950,224.33
21/09/1950,226.01
22/09/1950,226.64
25/09/1950,226.06
26/09/1950,222.84
27/09/1950,225.74
28/09/1950,225.93
29/09/1950,226.36
02/10/1950,228.94
03/10/1950,228.89
04/10/1950,231.15
05/10/1950,229.85
06/10/1950,231.74
09/10/1950,230.02
10/10/1950,227.6
11/10/1950,228.97
13/10/1950,228.54
16/10/1950,227.5
17/10/1950,229.22
18/10/1950,230.6
19/10/1950,230.83
20/10/1950,230.33
23/10/1950,230.62
24/10/1950,231.39
25/10/1950,231.49
26/10/1950,226.65
27/10/1950,228.28
30/10/1950,226.42
31/10/1950,225.01
01/11/1950,225.69
02/11/1950,227.25
03/11/1950,228.1
06/11/1950,222.52
08/11/1950,224.25
09/11/1950,227.17
10/11/1950,229.29
13/11/1950,229.44
14/11/1950,229.54
15/11/1950,229.52
16/11/1950,228.94
17/11/1950,230.27
20/11/1950,231.53
21/11/1950,231.16
22/11/1950,233.81
24/11/1950,235.47
27/11/1950,234.96
28/11/1950,228.61
29/11/1950,226.42
30/11/1950,227.6
01/12/1950,228.89
04/12/1950,222.33
05/12/1950,225.44
06/12/1950,226.16
07/12/1950,225.94
08/12/1950,226.74
11/12/1950,229.19
12/12/1950,229.27
13/12/1950,228.82
14/12/1950,225.89
15/12/1950,224.7
18/12/1950,231.01
19/12/1950,231.54
20/12/1950,231.2
21/12/1950,230.43
22/12/1950,231.54
26/12/1950,229.65
27/12/1950,234.21
28/12/1950,235.34
29/12/1950,235.42
02/01/1951,239.92
03/01/1951,238.99
04/01/1951,240.86
05/01/1951,240.96
08/01/1951,242.29
09/01/1951,243.5
10/01/1951,240.4
11/01/1951,244.72
12/01/1951,243.81
15/01/1951,245.02
16/01/1951,246.65
17/01/1951,248.01
18/01/1951,247.39
19/01/1951,246.76
22/01/1951,244.33
23/01/1951,245.3
24/01/1951,244.36
25/01/1951,242.22
26/01/1951,244.51
29/01/1951,248.64
30/01/1951,249.58
31/01/1951,248.83
01/02/1951,250.76
02/02/1951,252.78
05/02/1951,255.17
06/02/1951,254.62
07/02/1951,252.7
08/02/1951,253.34
09/02/1951,254.24
13/02/1951,255.71
14/02/1951,255.1
15/02/1951,253.61
16/02/1951,254.9
19/02/1951,251.67
20/02/1951,251.12
21/02/1951,252.28
23/02/1951,252.18
26/02/1951,253.18
27/02/1951,251.34
28/02/1951,252.05
01/03/1951,252.8
02/03/1951,253.61
05/03/1951,251.82
06/03/1951,251.55
07/03/1951,252.45
08/03/1951,252.81
09/03/1951,252.75
12/03/1951,249.89
13/03/1951,245.88
14/03/1951,243.95
15/03/1951,244.85
16/03/1951,248.62
19/03/1951,248.08
20/03/1951,247.87
21/03/1951,249.37
22/03/1951,250.52
26/03/1951,249.13
27/03/1951,248.74
28/03/1951,246.19
29/03/1951,246.9
30/03/1951,248.53
02/04/1951,246.63
03/04/1951,246.02
04/04/1951,247.31
05/04/1951,250.32
06/04/1951,250.83
09/04/1951,250.57
10/04/1951,250.42
11/04/1951,249.76
12/04/1951,251.66
13/04/1951,254.75
16/04/1951,254.85
17/04/1951,255.34
18/04/1951,256.01
19/04/1951,254.92
20/04/1951,254.82
23/04/1951,255.12
24/04/1951,254.19
25/04/1951,254.75
26/04/1951,257.13
27/04/1951,258.96
30/04/1951,259.13
01/05/1951,260.71
02/05/1951,261.27
03/05/1951,263.13
04/05/1951,262.77
07/05/1951,261.23
08/05/1951,261.1
09/05/1951,261.49
10/05/1951,260.07
11/05/1951,258.56
14/05/1951,256.08
15/05/1951,252.08
16/05/1951,252.14
17/05/1951,254.57
18/05/1951,250.1
21/05/1951,249.98
22/05/1951,249.3
23/05/1951,247.03
24/05/1951,245.78
25/05/1951,245.27
28/05/1951,247.03
29/05/1951,248.44
31/05/1951,249.65
01/06/1951,249.33
04/06/1951,246.79
05/06/1951,247.59
06/06/1951,249.64
07/06/1951,250.81
08/06/1951,250.39
11/06/1951,251.56
12/06/1951,250.57
13/06/1951,250.03
14/06/1951,252.46
15/06/1951,254.03
18/06/1951,253.8
19/06/1951,253.53
20/06/1951,251.86
21/06/1951,250.43
22/06/1951,247.86
25/06/1951,245.3
26/06/1951,246.28
27/06/1951,246.84
28/06/1951,244
29/06/1951,242.64
02/07/1951,243.98
03/07/1951,245.92
05/07/1951,250.27
06/07/1951,250.01
09/07/1951,250.65
10/07/1951,250
11/07/1951,250.97
12/07/1951,252.59
13/07/1951,254.32
16/07/1951,252.31
17/07/1951,253.89
18/07/1951,253.67
19/07/1951,253.75
20/07/1951,253.73
23/07/1951,255.68
24/07/1951,258.94
25/07/1951,258.11
26/07/1951,259.09
27/07/1951,259.23
30/07/1951,260.7
31/07/1951,257.86
01/08/1951,259.89
02/08/1951,262.89
03/08/1951,262.98
06/08/1951,265.21
07/08/1951,264.94
08/08/1951,263.73
09/08/1951,262.69
10/08/1951,261.92
13/08/1951,263.06
14/08/1951,262.88
15/08/1951,264.27
16/08/1951,265.48
17/08/1951,266.17
20/08/1951,266.19
21/08/1951,265.3
22/08/1951,264.07
23/08/1951,265.65
24/08/1951,266.3
27/08/1951,265.59
28/08/1951,265.56
29/08/1951,268.18
30/08/1951,269.94
31/08/1951,270.25
04/09/1951,270.63
05/09/1951,272.48
06/09/1951,272.28
07/09/1951,273.89
10/09/1951,275.25
11/09/1951,273.88
12/09/1951,275.31
13/09/1951,276.37
14/09/1951,276.06
17/09/1951,275.09
18/09/1951,274.38
19/09/1951,274.27
20/09/1951,274.1
21/09/1951,272.11
24/09/1951,270.77
25/09/1951,272.24
26/09/1951,272.24
27/09/1951,271.31
28/09/1951,271.16
01/10/1951,272.56
02/10/1951,274.34
03/10/1951,275.87
04/10/1951,275.35
05/10/1951,275.63
08/10/1951,275.14
09/10/1951,273.38
10/10/1951,272.76
11/10/1951,274.1
15/10/1951,275.74
16/10/1951,274.4
17/10/1951,273.53
18/10/1951,273.51
19/10/1951,269.68
22/10/1951,262.29
23/10/1951,263.5
24/10/1951,264.95
25/10/1951,264.17
26/10/1951,262.27
29/10/1951,260.43
30/10/1951,260.52
31/10/1951,262.35
01/11/1951,264.06
02/11/1951,261.94
05/11/1951,259.76
07/11/1951,257.14
08/11/1951,257.14
09/11/1951,259.91
13/11/1951,260.41
14/11/1951,261.27
15/11/1951,260.91
16/11/1951,260.39
19/11/1951,259.7
20/11/1951,259.3
21/11/1951,258.72
23/11/1951,256.95
26/11/1951,257.44
27/11/1951,259.46
28/11/1951,258.64
29/11/1951,258.96
30/11/1951,261.27
03/12/1951,263.24
04/12/1951,264.29
05/12/1951,263.72
06/12/1951,266.23
07/12/1951,266.99
10/12/1951,267.38
11/12/1951,265.77
12/12/1951,266.09
13/12/1951,265.81
14/12/1951,265.71
17/12/1951,265.79
18/12/1951,266.61
19/12/1951,267.61
20/12/1951,267.45
21/12/1951,266.34
24/12/1951,265.79
26/12/1951,264.06
27/12/1951,266.74
28/12/1951,268.18
31/12/1951,269.23
02/01/1952,269.86
03/01/1952,270.38
04/01/1952,271.03
07/01/1952,270.34
08/01/1952,268.66
09/01/1952,268.08
10/01/1952,269.46
11/01/1952,270.31
14/01/1952,271.59
15/01/1952,270.46
16/01/1952,271.13
17/01/1952,271.91
18/01/1952,272.1
21/01/1952,274.1
22/01/1952,275.4
23/01/1952,274.27
24/01/1952,273.9
25/01/1952,273.41
28/01/1952,274.17
29/01/1952,274
30/01/1952,270.71
31/01/1952,270.69
01/02/1952,271.68
04/02/1952,269.79
05/02/1952,269.04
06/02/1952,268.77
07/02/1952,268.35
08/02/1952,269.85
11/02/1952,268.45
13/02/1952,266.21
14/02/1952,265.88
15/02/1952,266.27
18/02/1952,265.35
19/02/1952,261.37
20/02/1952,258.49
21/02/1952,259.6
25/02/1952,260.58
26/02/1952,259.3
27/02/1952,259.68
28/02/1952,260.49
29/02/1952,260.08
03/03/1952,260.08
04/03/1952,263.95
05/03/1952,264.66
06/03/1952,264.03
07/03/1952,263.87
10/03/1952,262.76
11/03/1952,262.76
12/03/1952,263.78
13/03/1952,264.24
14/03/1952,264.05
17/03/1952,264.08
18/03/1952,264.1
19/03/1952,264.37
20/03/1952,265.33
21/03/1952,265.62
24/03/1952,265.6
25/03/1952,264.28
26/03/1952,263.87
27/03/1952,265.21
28/03/1952,266.96
31/03/1952,269.46
01/04/1952,267.22
02/04/1952,267.03
03/04/1952,266.8
04/04/1952,265.62
07/04/1952,263.38
08/04/1952,265.29
09/04/1952,265.04
10/04/1952,265.75
14/04/1952,264.1
15/04/1952,261.29
16/04/1952,261.48
17/04/1952,259.85
18/04/1952,260.52
21/04/1952,261.63
22/04/1952,261.1
23/04/1952,259.97
24/04/1952,258.86
25/04/1952,259.8
28/04/1952,259.95
29/04/1952,259.34
30/04/1952,257.63
01/05/1952,256.35
02/05/1952,260
05/05/1952,261.54
06/05/1952,261.01
07/05/1952,261.99
08/05/1952,262.39
09/05/1952,262.74
12/05/1952,261.72
13/05/1952,261.99
14/05/1952,260.99
15/05/1952,260.1
16/05/1952,259.82
19/05/1952,260.06
20/05/1952,261.26
21/05/1952,261.78
22/05/1952,263.33
23/05/1952,263.27
26/05/1952,264.22
27/05/1952,263.92
28/05/1952,262.78
29/05/1952,262.94
02/06/1952,262.31
03/06/1952,262.09
04/06/1952,263.67
05/06/1952,266.29
06/06/1952,268.03
09/06/1952,269.15
10/06/1952,267.67
11/06/1952,267.93
12/06/1952,267.91
13/06/1952,268.56
16/06/1952,267.83
17/06/1952,268.03
18/06/1952,267.09
19/06/1952,269.54
20/06/1952,270.19
23/06/1952,269.5
24/06/1952,269.92
25/06/1952,270.45
26/06/1952,271.24
27/06/1952,272.44
30/06/1952,274.26
01/07/1952,275.46
02/07/1952,274.87
03/07/1952,274.95
07/07/1952,274.2
08/07/1952,274.43
09/07/1952,273.25
10/07/1952,272.58
11/07/1952,274.22
14/07/1952,275.08
15/07/1952,276.76
16/07/1952,276.76
17/07/1952,275.62
18/07/1952,273.9
21/07/1952,274.91
22/07/1952,275.95
23/07/1952,277.63
24/07/1952,279.26
25/07/1952,277.71
28/07/1952,277.94
29/07/1952,278.57
30/07/1952,279.24
31/07/1952,279.56
01/08/1952,279.8
04/08/1952,279.87
05/08/1952,279.5
06/08/1952,279.07
07/08/1952,279.38
08/08/1952,279.84
11/08/1952,280.29
12/08/1952,278.14
13/08/1952,277.88
14/08/1952,277.75
15/08/1952,277.37
18/08/1952,274.31
19/08/1952,274.14
20/08/1952,274.35
21/08/1952,274.45
22/08/1952,274.43
25/08/1952,273.57
26/08/1952,273.17
27/08/1952,273.84
28/08/1952,274.41
29/08/1952,275.04
02/09/1952,276.4
03/09/1952,277.15
04/09/1952,276.76
05/09/1952,276.5
08/09/1952,275.87
09/09/1952,273.53
10/09/1952,271.65
11/09/1952,272.11
12/09/1952,271.02
15/09/1952,268.38
16/09/1952,269.03
17/09/1952,270.43
18/09/1952,269.72
19/09/1952,270.55
22/09/1952,270.77
23/09/1952,271.65
24/09/1952,272.26
25/09/1952,272.42
26/09/1952,271.95
29/09/1952,271.73
30/09/1952,270.61
01/10/1952,270.17
02/10/1952,270.75
03/10/1952,270.55
06/10/1952,270
07/10/1952,269.88
08/10/1952,271.4
09/10/1952,270.98
10/10/1952,270.61
14/10/1952,270.43
15/10/1952,267.12
16/10/1952,264.87
17/10/1952,267.3
20/10/1952,266.63
21/10/1952,265.84
22/10/1952,263.06
23/10/1952,263.87
24/10/1952,265.46
27/10/1952,265.9
28/10/1952,265.72
29/10/1952,265.46
30/10/1952,265.72
31/10/1952,269.23
03/11/1952,270.23
05/11/1952,271.3
06/11/1952,272.58
07/11/1952,273.47
10/11/1952,273.47
12/11/1952,271.97
13/11/1952,272.54
14/11/1952,273.27
17/11/1952,274.45
18/11/1952,278.04
19/11/1952,280.05
20/11/1952,279.5
21/11/1952,279.32
24/11/1952,281.08
25/11/1952,280.9
26/11/1952,282.44
28/11/1952,283.66
01/12/1952,283.7
02/12/1952,283.78
03/12/1952,282.89
04/12/1952,281.63
05/12/1952,282.06
08/12/1952,283.62
09/12/1952,285.12
10/12/1952,284.55
11/12/1952,284.57
12/12/1952,285.2
15/12/1952,285.99
16/12/1952,286.16
17/12/1952,285.67
18/12/1952,285.36
19/12/1952,286.52
22/12/1952,288.02
23/12/1952,286.99
24/12/1952,287.37
26/12/1952,288.23
29/12/1952,289.65
30/12/1952,292
31/12/1952,291.9
02/01/1953,292.14
05/01/1953,293.79
06/01/1953,292.18
07/01/1953,290.76
08/01/1953,290.36
09/01/1953,287.52
12/01/1953,285.24
13/01/1953,286.85
14/01/1953,287.37
15/01/1953,288.18
16/01/1953,287.17
19/01/1953,286.97
20/01/1953,288
21/01/1953,287.6
22/01/1953,287.84
23/01/1953,286.89
26/01/1953,286.54
27/01/1953,286.81
28/01/1953,287.39
29/01/1953,287.96
30/01/1953,289.77
02/02/1953,290.03
